Texture,Description,Elevation,Annual_Rainfall,Hydrology_Category,Raw_Hydrology,Flood_Risk_Index,Runoff_Index,Cluster_Agglo,Cluster_KMeans,UMAP1,UMAP2
Fine loamy,Surface-water Gley: Poorly drained mineral soil,4.088212513061017,1.1502015868119964,3,3,-2.938010926249021,-4.088212513061017,1,1,-4.7473116,5.5779943
Coarse loamy,Brown Earth: Well drained mineral soils,-1.088935586697258,-0.4617061899471514,3,3,0.6272293967501067,1.088935586697258,0,0,-1.812502,-5.0045214
Fine loamy,Brown Earth: Well drained mineral soils,-1.8523341103240762,0.0457996574761223,0,0,1.8981337678001986,4.852334110324076,0,0,7.952204,-2.8166888
Fine loamy,Luvisol: Well drained mineral soils,-0.6475606290841125,-0.862520467173487,0,0,-0.21495983808937447,3.6475606290841123,0,0,18.906435,0.280038
Sandy,Brown Podzolic: Well drained acid mineral soil,-1.1092028041386781,-0.7068084458049825,0,0,0.40239435833369563,4.109202804138678,0,0,15.211166,-4.3959923
Fine loamy,Luvisol: Well drained mineral soils,-1.4762646311332839,-0.9000066945399787,0,0,0.5762579365933052,4.476264631133284,0,0,13.319161,-5.879797
All,River alluvium,-1.6338985445665501,-0.9317258100039333,1,1,0.7021727345626169,3.6338985445665504,0,0,10.689815,13.2056055
Fine loamy,Luvisol: Well drained mineral soils,-0.8524847165473586,-1.266218300351091,3,3,-0.4137335838037324,0.8524847165473586,0,1,-6.5025673,-6.3748584
Peat,Peat soils,0.29373902541739183,-1.0441844921034087,0,0,-1.3379235175208004,2.7062609745826083,0,0,14.84099,7.927485
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-1.0529049779125115,0.26206635382126736,0,0,1.3149713317337788,4.052904977912512,0,0,11.144576,-3.3015132
All,River alluvium,2.1448115517337474,0.7638050893420039,1,1,-1.3810064623917435,-0.14481155173374738,0,1,7.8223853,6.921034
Fine loamy,Brown Earth: Well drained mineral soils,-1.2600809784248044,-0.8250342398069951,0,0,0.4350467386178093,4.260080978424805,0,0,14.814523,-5.177951
Fine loamy,Brown Earth: Well drained mineral soils,1.3476343323712292,0.4581481585075322,0,0,-0.889486173863697,1.6523656676287708,0,0,11.92249,5.943444
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,1.1472140710060763,1.3174478319855751,0,0,0.17023376097949883,1.8527859289939237,0,0,13.831162,3.4648151
Peat,Peat soils,-0.942561238509225,-1.1681773980079586,2,2,-0.2256161594987336,1.942561238509225,0,0,-2.1074893,17.649012
Peat,Peat soils,-0.6723316726236257,-1.093204943274975,2,2,-0.4208732706513494,1.6723316726236257,0,0,-2.7237706,16.263666
Fine loamy,Surface-water Gley: Poorly drained mineral soil,1.1742370275946366,-0.3982679590192422,3,3,-1.5725049866138787,-1.1742370275946366,0,1,-7.8817086,2.7399375
Peat,Peat soils,-2.201380632926309,0.35722370021313116,2,2,2.5586043331394404,3.201380632926309,0,0,5.5393414,15.9650955
Peat,Peat soils,0.8161828527962174,2.5400755553234617,3,3,1.7238927025272444,-0.8161828527962174,0,1,-3.8492696,0.656009
Fine loamy,Luvisol: Well drained mineral soils,-0.29851410648188,-0.6231853232181931,3,3,-0.3246712167363131,0.29851410648188,0,1,-7.197446,-3.9169583
Coarse loamy,Groundwater Gley: Poorly drained mineral soil,-0.9245459341168518,0.014080542012167692,3,3,0.9386264761290195,0.9245459341168518,0,0,-1.6153892,-3.6425915
Peat,Lithosols: Stony mineral soils often overlying bedrock,-1.8748532408145429,0.8704966595389421,3,3,2.745349900353485,1.8748532408145429,0,0,0.59968984,0.2627987
Peat,Peat soils,0.09557067710128572,1.5567829759408691,2,2,1.4612122988395835,0.9044293228987142,0,0,1.8567501,14.9008255
All,River alluvium,-0.8434770643511721,-0.6491373267796104,1,1,0.19433973757156164,2.843477064351172,0,0,11.0154085,14.613021
Peat,Peat soils,2.068246508066161,0.35145658831059395,2,2,-1.716789919755567,-1.068246508066161,0,1,-0.03668981,10.767201
Peat,Peat soils,0.27572372102501863,0.13230633601418032,2,2,-0.1434173850108383,0.7242762789749814,0,0,-0.5464709,14.081591
Peat,Peat soils,-2.258097495132642,0.08905299674515131,0,0,2.3471504918777932,5.258097495132642,0,0,6.7448173,-1.9200721
Peat,Peat soils,-0.390842541492793,-0.334829728091333,2,2,0.056012813401460027,1.390842541492793,0,0,-1.2513359,16.222965
Coarse loamy,Brown Earth: Well drained mineral soils,1.2282829407717566,0.01119698606089909,0,0,-1.2170859547108575,1.7717170592282434,0,0,12.26057,6.4230304
All,River alluvium,0.5414494608125249,-1.0413009361521401,1,1,-1.582750396964665,1.4585505391874751,0,0,10.099906,15.727371
Fine loamy,Luvisol: Well drained mineral soils,-0.5709955854165258,-0.5885826518029699,0,0,-0.017587066386444028,3.570995585416526,0,0,17.40768,-0.11576591
Peat,Peat soils,1.0864124186818167,0.6484628512912598,3,3,-0.4379495673905569,-1.0864124186818167,0,1,-6.0398674,1.3982449
Coarse loamy,Brown Earth: Well drained mineral soils,0.6743123307062774,-0.7356440053176685,0,0,-1.4099563360239458,2.3256876692937225,0,0,13.630757,7.742392
All,River alluvium,-1.1812640217081714,-0.551096424436478,1,1,0.6301675972716934,3.1812640217081714,0,0,10.728376,13.799789
Peat,Peat soils,0.48740354763540494,1.1934549260810254,2,2,0.7060513784456205,0.5125964523645951,0,0,1.0740205,14.295235
Fine loamy,Brown Earth: Well drained mineral soils,0.7283582438833974,-0.8942395826374415,0,0,-1.622597826520839,2.2716417561166025,0,0,13.003485,7.909417
Fine loamy,Brown Earth: Well drained mineral soils,-0.7624081945854921,-0.7356440053176685,0,0,0.026764189267823646,3.7624081945854924,0,0,17.452084,-1.8753028
Peat,Peat soils,-2.1563423719453754,0.5273535013379786,2,2,2.6836958732833542,3.1563423719453754,0,0,5.468768,15.762876
Loamy,Brown Podzolic: Well drained acid mineral soil,0.17438763381791886,-0.23678882574820057,3,3,-0.4111764595661194,-0.17438763381791886,0,1,-7.3946257,-1.7640893
Peat,Peat soils,-1.316378804650971,-0.11567947579491934,2,2,1.2006993288560517,2.316378804650971,0,0,2.5545323,17.800642
Fine loamy,Brown Earth: Well drained mineral soils,1.7327114637582082,-0.22525460194312616,3,3,-1.9579660657013342,-1.7327114637582082,0,1,-7.500674,3.9445617
Fine loamy,Luvisol: Well drained mineral soils,-0.8344694121549854,-1.2892867479612398,0,0,-0.4548173358062544,3.834469412154985,0,0,20.350462,1.4275746
Peat,Peat soils,-0.9222940210678052,-1.16529384205669,2,2,-0.24299982098888484,1.9222940210678052,0,0,-2.1321762,17.623434
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-1.5663411530951503,-0.833684907660801,3,3,0.7326562454343494,1.5663411530951503,0,0,0.07484781,-4.973207
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-1.0506530648634649,0.18132678718574652,0,0,1.2319798520492113,4.050653064863464,0,0,11.233584,-3.4493852
Peat,Peat soils,1.298092245292203,0.8906815511978223,2,2,-0.4074106940943807,-0.298092245292203,0,1,0.09633156,12.530731
Fine loamy,Brown Earth: Well drained mineral soils,-1.3546613264847642,-0.15316570316141115,3,3,1.2014956233233531,1.3546613264847642,0,0,-0.0058605936,-3.2633514
Peat,Lithosols: Stony mineral soils often overlying bedrock,-1.8523341103240762,0.8820308833440165,0,0,2.734364993668093,4.852334110324076,0,0,7.8382807,-0.79147005
All,River alluvium,-2.4040528073405083,-0.08972747223350193,1,1,2.3143253351070063,4.404052807340508,0,0,8.947975,12.737246
Coarse loamy,Brown Earth: Well drained mineral soils,-2.340999241967202,-0.5136101970699862,0,0,1.8273890448972157,5.340999241967202,0,0,6.590539,-3.388487
Fine loamy,Luvisol: Well drained mineral soils,-1.2353099348852912,-0.5655142041928211,3,3,0.6697957306924701,1.2353099348852912,0,0,-1.1038724,-5.136857
Peat,Peat soils,0.4738920693411251,0.308203249041565,3,3,-0.1656888202995601,-0.4738920693411251,0,1,-6.610247,-0.5072121
Coarse loamy,Brown Earth: Well drained mineral soils,-1.5258067182123105,-0.7183426696100569,3,3,0.8074640486022536,1.5258067182123105,0,0,0.10537321,-4.825042
Coarse loamy,Brown Earth: Well drained mineral soils,-0.03504027974342057,-0.03782346511066712,0,0,-0.002783185367246553,3.0350402797434204,0,0,15.967163,2.1416936
Peat,Peat soils,5.3470319074781,1.3808860629134845,2,2,-3.9661458445646156,-4.3470319074781,1,1,0.24444537,7.3016725
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.012521149252953955,0.21016234669843253,3,3,0.22268349595138648,0.012521149252953955,0,1,-5.7327023,-2.7174573
Peat,Peat soils,0.07305154661081911,-0.767363120781623,2,2,-0.8404146673924422,0.9269484533891809,0,1,-2.522491,14.682409
Loamy,Surface-water Gley: Poorly drained mineral soil,-0.6340491507898327,-0.006104349646712514,3,3,0.6279448011431202,0.6340491507898327,0,1,-2.9454315,-3.5874977
Peat,Peat soils,4.5318393837232085,1.7903510079936258,2,2,-2.741488375729583,-3.5318393837232085,1,1,0.64441556,8.291562
Fine loamy,Luvisol: Well drained mineral soils,-1.6609215011551102,-0.8481026874171439,0,0,0.8128188137379663,4.66092150115511,0,0,10.909599,-6.294403
Coarse loamy,Brown Earth: Well drained mineral soils,-1.6519138489589236,0.27648413357761037,0,0,1.9283979825365338,4.651913848958923,0,0,8.5962515,-2.4894485
Fine loamy,Luvisol: Well drained mineral soils,-1.2150427174438712,-0.8250342398069951,0,0,0.39000847763687607,4.215042717443871,0,0,15.184209,-5.021014
Peat,Peat soils,-0.7376371510459789,-0.6981577779511767,2,2,0.039479373094802206,1.737637151045979,0,0,-1.5480262,17.45635
Coarse loamy,Brown Earth: Well drained mineral soils,-0.5687436723674794,-0.20218615433297737,0,0,0.366557518034502,3.5687436723674795,0,0,15.600341,-0.75127095
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-0.2512239324519002,0.2966690252364906,0,0,0.5478929576883909,3.2512239324519,0,0,14.746216,0.45046178
Coarse loamy,Brown Earth: Well drained mineral soils,-1.1947755000024511,0.0688681050862711,0,0,1.2636436050887223,4.194775500002451,0,0,11.076948,-3.6914444
All,River alluvium,-1.0506530648634649,-0.42710351853192824,1,1,0.6235495463315366,3.050653064863465,0,0,10.6701145,13.962585
Peat,Peat soils,-2.176609589386796,0.8676131035876735,2,2,3.0442226929744693,3.176609589386796,0,0,5.2477584,15.399092
All,River alluvium,-0.7151180205555123,-0.28292572096849816,1,1,0.43219229958701416,2.7151180205555123,0,0,10.856399,14.50608
Fine loamy,Luvisol: Well drained mineral soils,-1.190271673904358,-0.8769382469298299,0,0,0.31333342697452804,4.190271673904358,0,0,15.5772915,-4.901922
Clayey,Surface-water Gley: Poorly drained mineral soil,0.11808980759175233,0.0688681050862711,3,3,-0.04922170250548123,-0.11808980759175233,0,1,-6.5855536,-1.8594364
Fine loamy,Brown Earth: Well drained mineral soils,-1.7645095014112566,-1.2344991848871365,0,0,0.5300103165241201,4.764509501411257,0,0,13.496765,-6.3585367
Peat,Peat soils,-0.32778897611948654,0.034265433671047896,2,2,0.36205440979053444,1.3277889761194865,0,0,-0.66081053,16.160873
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-1.2127908043948246,-0.6347195470232675,3,3,0.5780712573715571,1.2127908043948246,0,0,-1.3878403,-5.5508304
All,River alluvium,-0.8389732382530787,-1.2691018563023597,1,1,-0.43012861804928104,2.838973238253079,0,0,11.30341,15.293945
Coarse loamy,Brown Earth: Well drained mineral soils,-0.7826754120269122,0.9887224535409548,0,0,1.771397865567867,3.7826754120269124,0,0,10.828821,-2.2307627
All,River alluvium,-1.6001198488308501,-0.4876581935085688,1,1,1.1124616553222813,3.6001198488308503,0,0,10.297422,13.068253
Fine loamy,Luvisol: Well drained mineral soils,2.3114531173632007,-0.4703568578009572,3,3,-2.781809975164158,-2.3114531173632007,1,1,-6.5627546,5.649755
Fine loamy,Luvisol: Well drained mineral soils,-1.7712652405583964,-0.5020759732649118,0,0,1.2691892672934846,4.771265240558396,0,0,9.109627,-5.315103
Fine loamy,Brown Earth: Well drained mineral soils,-1.4514935875937707,-1.0845542754211692,3,3,0.36693931217260145,1.4514935875937707,0,0,-0.5868926,-5.791029
Peat,Peat soils,-0.7601562815364455,0.7839899810008841,3,3,1.5441462625373297,0.7601562815364455,0,0,-1.2038854,-1.7699243
Loamy,Brown Podzolic: Well drained acid mineral soil,-1.5528296748008705,-0.011871461549249715,3,3,1.5409582132516209,1.5528296748008705,0,0,0.61509085,-2.4205186
Peat,Peat soils,-1.7735171536074432,0.6571135191450657,2,2,2.4306306727525087,2.773517153607443,0,0,4.8327336,16.287058
Fine loamy,Luvisol: Well drained mineral soils,-1.1474853259724713,-0.9201915861988589,0,0,0.22729373977361245,4.147485325972472,0,0,16.320028,-4.3755503
Peat,Peat soils,5.025008341464427,1.2655438248627404,3,3,-3.7594645166016867,-5.025008341464427,1,1,-3.7943842,5.9550543
Peat,Lithosols: Stony mineral soils often overlying bedrock,0.5234341564201513,1.0031402332972976,3,3,0.4797060768771463,-0.5234341564201513,0,1,-4.991656,0.32353196
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-0.8051945425173788,0.5446548370455903,0,0,1.349849379562969,3.8051945425173788,0,0,11.246786,-2.685134
Fine loamy,Luvisol: Well drained mineral soils,-0.9222940210678052,-0.8308013517095323,0,0,0.09149266935827294,3.9222940210678052,0,0,17.231245,-2.853141
Coarse loamy,Brown Earth: Well drained mineral soils,-1.1046989780405847,-1.093204943274975,0,0,0.011494034765609618,4.1046989780405845,0,0,17.59224,-3.890003
Fine loamy,Brown Earth: Well drained mineral soils,1.2890845930960162,0.17555967528320934,3,3,-1.1135249178128068,-1.2890845930960162,0,1,-7.248941,2.2889512
Coarse loamy,Groundwater Gley: Poorly drained mineral soil,-2.009359872119317,2.7678764754736815,3,3,4.777236347592998,2.009359872119317,0,0,-0.33857623,0.581235
Fine loamy,Brown Earth: Well drained mineral soils,-1.68118871859653,0.14960767172179193,0,0,1.830796390318322,4.68118871859653,0,0,8.676133,-2.8069506
All,River alluvium,-0.6903469770159992,-0.07530969247715893,1,1,0.6150372845388403,2.690346977015999,0,0,10.545568,14.168171
Sandy,Brown Podzolic: Well drained acid mineral soil,6.970661215840743,0.23611435025984995,3,3,-6.734546865580893,-6.970661215840743,1,1,-1.9714966,6.0888457
Coarse loamy,Brown Earth: Well drained mineral soils,-0.9020268036263852,-0.17046703886902276,0,0,0.7315597647573624,3.902026803626385,0,0,13.680376,-2.8578844
Coarse loamy,Brown Earth: Well drained mineral soils,-0.6363010638388792,-0.26562438526088655,3,3,0.37067667857799264,0.6363010638388792,0,1,-3.8878846,-4.5218806
Peat,Peat soils,0.49866311288063825,-0.7183426696100569,2,2,-1.2170057824906952,0.5013368871193618,0,1,-2.6705348,14.1499405
Peat,Peat soils,-2.359014546359575,-0.3319461721400644,2,2,2.027068374219511,3.359014546359575,0,0,5.120103,17.08017
Coarse loamy,Brown Earth: Well drained mineral soils,-0.764660107634539,-0.28869283287103537,0,0,0.4759672747635036,3.7646601076345387,0,0,14.910827,-2.0885656
Peat,Lithosols: Stony mineral soils often overlying bedrock,1.5548103328835226,1.5019954128667656,0,0,-0.05281492001675692,1.4451896671164774,0,0,13.700926,3.7116756
Clayey,Surface-water Gley: Poorly drained mineral soil,-1.0551568909615583,-0.8971231385887102,0,0,0.1580337523728481,4.055156890961558,0,0,16.814528,-3.838541
Loamy,Podzols: Well drained acid mineral soil,4.689473297156475,3.557970806121278,3,3,-1.1315024910351972,-4.689473297156475,1,1,-4.8897123,4.6455445
Coarse loamy,Brown Earth: Well drained mineral soils,-1.0664164562067915,0.0804023288913455,3,3,1.146818785098137,1.0664164562067915,0,0,-1.0366096,-3.2332318
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-1.2105388913457777,-0.28292572096849816,3,3,0.9276131703772796,1.2105388913457777,0,0,-0.88174766,-4.185763
Fine loamy,Brown Earth: Well drained mineral soils,-0.5777513245636662,-0.8192671279044579,3,3,-0.2415158033407917,0.5777513245636662,0,1,-6.517512,-5.414118
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.3300408891685334,-0.19065193052790297,3,3,0.13938895864063044,0.3300408891685334,0,1,-5.573795,-3.7966306
Peat,Peat soils,7.1327989553721025,3.846326401248138,2,2,-3.2864725541239643,-6.1327989553721025,1,1,-0.44528264,7.230106
Clayey,Surface-water Gley: Poorly drained mineral soil,0.2194258947988521,-0.4444048542395398,0,0,-0.6638307490383919,2.780574105201148,0,0,16.205172,5.5233088
Fine loamy,Luvisol: Well drained mineral soils,-1.0123705430296717,-0.8250342398069951,0,0,0.18733630322267658,4.012370543029672,0,0,16.820484,-3.5939128
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.33454471526662644,0.4206619311410404,0,0,0.7552066464076668,3.3345447152666265,0,0,14.477541,-0.008945319
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.33229280221757995,0.022731209865973493,3,3,0.35502401208355344,0.33229280221757995,0,1,-4.2989397,-3.2257206
Coarse loamy,Groundwater Gley: Poorly drained mineral soil,3.435157728837485,3.3359369978735955,3,3,-0.09922073096388928,-3.435157728837485,0,1,-5.1073046,3.7690525
Peat,Peat soils,-1.2871039350133644,-0.7587124529278173,3,3,0.5283914820855471,1.2871039350133644,0,0,-0.934267,-5.7461853
Sandy,Brown Podzolic: Well drained acid mineral soil,-1.7667614144603032,-0.7587124529278173,0,0,1.008048961532486,4.766761414460303,0,0,10.110414,-6.185956
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-1.2488214131795712,-0.5424457565826722,3,3,0.7063756565968989,1.2488214131795712,0,0,-0.9630631,-5.0960283
Fine loamy,Luvisol: Well drained mineral soils,-0.9403093254601784,-0.5712813160953583,0,0,0.36902800936482016,3.9403093254601784,0,0,15.202723,-3.3412185
Fine loamy,Brown Earth: Well drained mineral soils,-1.449241674544724,-0.09837814008730773,0,0,1.3508635344574162,4.449241674544724,0,0,10.120934,-4.309114
Fine loamy,Luvisol: Well drained mineral soils,-0.5507283679751062,-0.9605613695166193,0,0,-0.40983300154151314,3.5507283679751063,0,0,19.451996,1.9289135
Peat,Peat soils,5.680315038737006,1.4356736259875877,2,2,-4.244641412749418,-4.680315038737006,1,1,0.0984012,7.167656
Peat,Peat soils,2.054735029771881,2.6813697969356234,3,3,0.6266347671637424,-2.054735029771881,0,1,-5.1440063,2.0225084
Fine loamy,Brown Earth: Well drained mineral soils,-0.557484107122246,-0.5251444208750606,0,0,0.03233968624718542,3.557484107122246,0,0,17.10709,-0.18513024
Fine loamy,Brown Earth: Well drained mineral soils,-0.2624834976971335,0.18997745503955232,0,0,0.45246095273668585,3.2624834976971337,0,0,14.893806,0.54320526
Fine loamy,Brown Earth: Well drained mineral soils,-0.08007854072435379,-0.26850794121215515,0,0,-0.18842940048780138,3.0800785407243536,0,0,16.611914,2.4936583
All,River alluvium,-1.841074545078843,1.6461732104301956,1,1,3.4872477555090384,3.8410745450788433,0,0,9.119383,12.966886
Fine loamy,Luvisol: Well drained mineral soils,-0.9718361081468319,-0.7039248898537139,3,3,0.2679112182931179,0.9718361081468319,0,0,-3.4277148,-5.6894336
Peat,Peat soils,4.19405242636621,2.6727191290818175,2,2,-1.5213332972843925,-3.19405242636621,1,1,0.41731232,8.8632345
Coarse loamy,Surface-water Gley: Poorly drained mineral soil,-2.3229839375748287,0.21304590264970114,3,3,2.53602984022453,2.3229839375748287,0,0,0.9893295,0.27740964
Coarse loamy,Brown Earth: Well drained mineral soils,-1.7127155012831832,0.16690900742940354,0,0,1.8796245087125867,4.712715501283183,0,0,8.442777,-2.661237
Peat,Peat soils,-1.388440022220464,0.36010725616439976,2,2,1.748547278384864,2.388440022220464,0,0,3.6031547,16.698923
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.730881411898839,-0.3867337352141678,3,3,0.3441476766846712,0.730881411898839,0,1,-3.7224596,-4.7675962
Peat,Lithosols: Stony mineral soils often overlying bedrock,5.565467473235626,1.2338247093987857,3,3,-4.3316427638368395,-5.565467473235626,1,1,-3.3812103,6.0701427
Fine loamy,Luvisol: Well drained mineral soils,-0.9448131515582718,-0.3665488435552876,0,0,0.5782643080029842,3.9448131515582716,0,0,14.285376,-3.2968051
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-1.4424859353975839,-0.60876754346185,3,3,0.8337183919357338,1.4424859353975839,0,0,-0.110359184,-4.63805
All,River alluvium,-1.0033628908334848,-0.28004216501722956,1,1,0.7233207258162553,3.003362890833485,0,0,10.594924,13.968772
Peat,Peat soils,-1.4559974136918636,-0.4963088613623746,3,3,0.959688552329489,1.4559974136918636,0,0,0.08858736,-4.275234
Fine loamy,Luvisol: Well drained mineral soils,-2.066265849983509,-1.4305809895734012,0,0,0.6356848604101077,5.066265849983509,0,0,10.717411,-6.6436057
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.7624081945854921,-0.3031106126273784,3,3,0.45929758195811377,0.7624081945854921,0,0,-3.270426,-4.490628
Peat,Peat soils,6.806271563260337,3.630059704902993,2,2,-3.1762118583573438,-5.806271563260337,1,1,-0.37013307,7.279241
Fine loamy,Luvisol: Well drained mineral soils,-1.2533252392776644,-0.8682875790760242,0,0,0.3850376602016402,4.253325239277665,0,0,15.128791,-5.0812116
Peat,Peat soils,-1.8320668928826565,0.5302370572892472,2,2,2.3623039501719036,2.8320668928826565,0,0,4.87276,16.432692
Peat,Peat soils,-1.1722563695119845,1.2280575974962487,2,2,2.400313967008233,2.1722563695119845,0,0,3.859743,15.834963
Peat,Peat soils,-0.9853475864411118,-1.055718715908483,2,2,-0.07037112946737134,1.9853475864411116,0,0,-1.9199711,17.79692
All,River alluvium,0.02576137258083935,-0.7241097815125941,1,1,-0.7498711540934334,1.9742386274191606,0,0,10.409036,15.726054
Fine loamy,Brown Earth: Well drained mineral soils,0.5234341564201513,0.23323079430858135,0,0,-0.29020336211157,2.4765658435798485,0,0,14.76707,4.0994
Peat,Peat soils,3.982372599755824,0.49851794182529263,2,2,-3.4838546579305314,-2.982372599755824,1,1,0.9983807,8.156092
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,0.1541204163764988,1.3145642760343066,3,3,1.1604438596578077,-0.1541204163764988,0,1,-3.672271,-0.029168043
All,River alluvium,-0.9560727168035051,-1.1047391670800495,1,1,-0.14866645027654435,2.9560727168035053,0,0,11.482973,15.083407
Peat,Peat soils,5.198405646241021,1.4673927414515424,2,2,-3.7310129047894787,-4.198405646241021,1,1,0.3583619,7.458258
Fine loamy,Luvisol: Well drained mineral soils,2.0389716384285546,-0.003220793695443913,3,3,-2.0421924321239984,-2.0389716384285546,0,1,-7.063103,4.3038177
Peat,Peat soils,5.882987213151206,2.3036239673194365,2,2,-3.5793632458317695,-4.882987213151206,1,1,-0.011096303,7.4935455
Fine loamy,Brown Earth: Well drained mineral soils,-1.064164543157745,-0.5828155399004327,0,0,0.4813490032573122,4.0641645431577444,0,0,14.685651,-4.08199
Coarse loamy,Brown Earth: Well drained mineral soils,0.32526580810404526,-0.05224124486701012,0,0,-0.37750705297105536,2.6747341918959546,0,0,15.506019,4.0804605
Loamy,Brown Podzolic: Well drained acid mineral soil,-1.2600809784248044,0.17844323123447794,0,0,1.4385242096592823,4.260080978424805,0,0,10.354959,-3.5309312
Peat,Peat soils,-1.9761893280216427,0.308203249041565,2,2,2.284392577063208,2.9761893280216425,0,0,5.033985,16.626736
Coarse loamy,Brown Earth: Well drained mineral soils,-1.521302892114217,0.34280592045678815,3,3,1.8641088125710052,1.521302892114217,0,0,0.32190317,-1.2936676
Coarse loamy,Brown Earth: Well drained mineral soils,-1.2871039350133644,-0.13298081150253094,0,0,1.1541231235108333,4.287103935013365,0,0,11.097683,-4.3730845
Peat,Peat soils,0.7035872003438842,0.18997745503955232,3,3,-0.5136097453043319,-0.7035872003438842,0,1,-7.181697,0.070195414
Fine loamy,Brown Earth: Well drained mineral soils,-1.5640892400461037,-0.12144658769745655,0,0,1.442642652348647,4.564089240046104,0,0,9.513193,-4.5402536
Fine loamy,Luvisol: Well drained mineral soils,-0.49217862869989276,-0.8827053588323671,0,0,-0.39052673013247435,3.4921786286998926,0,0,18.936583,1.9542428
Fine loamy,Surface-water Gley: Poorly drained mineral soil,1.9691623339081077,-0.22813815789439476,3,3,-2.1973004918025025,-1.9691623339081077,0,1,-7.3846774,4.3580265
Fine loamy,Surface-water Gley: Poorly drained mineral soil,3.70763920777213,0.21881301455223834,0,0,-3.4888261932198916,-0.7076392077721301,0,1,6.8744373,7.1288686
Peat,Peat soils,3.826990599371604,0.2909019133339534,3,3,-3.5360886860376506,-3.826990599371604,1,1,-4.785734,6.084697
Peat,Peat soils,7.941235739979853,2.3209253030270482,2,2,-5.6203104369528045,-6.941235739979853,1,1,-0.5276948,6.485759
Peat,Peat soils,1.1945042450360568,0.9079828869054339,3,3,-0.28652135813062285,-1.1945042450360568,0,1,-5.974477,1.4433943
Fine loamy,Luvisol: Well drained mineral soils,-0.6678278465255326,-0.7933151243430405,3,3,-0.1254872778175079,0.6678278465255326,0,1,-6.0295534,-5.553081
Peat,Peat soils,-0.04179601889056049,-0.014755017500518317,2,2,0.027041001390042174,1.0417960188905604,0,0,-0.9434341,15.475618
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.8389732382530787,-0.6952742219999081,3,3,0.1436990162531706,0.8389732382530787,0,1,-4.636619,-5.413932
Loamy,Podzols: Well drained acid mineral soil,8.954596612050851,1.9720150329235475,0,0,-6.982581579127304,-5.954596612050851,1,1,5.6571403,7.070187
Fine loamy,Surface-water Gley: Poorly drained mineral soil,1.7169480724148818,0.5706068406070076,0,0,-1.1463412318078743,1.2830519275851182,0,0,11.080432,6.214704
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,1.5615660720306621,-0.04070702106193572,3,3,-1.602273093092598,-1.5615660720306621,0,1,-7.5605764,3.2506435
Clayey,Surface-water Gley: Poorly drained mineral soil,-1.4942799355256573,-0.8711711350272927,0,0,0.6231088004983646,4.4942799355256575,0,0,13.153143,-5.921628
Fine loamy,Luvisol: Well drained mineral soils,-0.7849273250759587,-0.9461435897602763,0,0,-0.1612162646843176,3.7849273250759587,0,0,18.696373,-1.8441275
Coarse loamy,Brown Earth: Well drained mineral soils,-1.2780962828171776,-0.4847746375573002,0,0,0.7933216452598774,4.278096282817177,0,0,12.851307,-4.644105
Fine loamy,Luvisol: Well drained mineral soils,-1.54607393565373,-0.7327604493663998,0,0,0.8133134862873302,4.54607393565373,0,0,11.849197,-5.9019957
Peat,Peat soils,-0.0755747146262604,0.423545487092309,3,3,0.4991202017185694,0.0755747146262604,0,1,-4.172174,-2.3564515
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.9808437603430183,-0.3867337352141678,0,0,0.5941100251288505,3.9808437603430185,0,0,14.209987,-3.3736632
Peat,Peat soils,-0.008017323154860569,-0.5770484279978955,3,3,-0.5690311048430349,0.008017323154860569,0,1,-7.9649644,-2.1792228
Peat,Peat soils,-1.2330580218362444,1.2049891498860998,3,3,2.438047171722344,1.2330580218362444,0,0,-0.32984984,-0.46143565
Fine loamy,Luvisol: Well drained mineral soils,-0.42687315027753975,-0.5049595292161805,3,3,-0.07808637893864073,0.42687315027753975,0,1,-6.096674,-4.423191
Fine loamy,Luvisol: Well drained mineral soils,-0.5462245418770127,-0.7039248898537139,3,3,-0.15770034797670118,0.5462245418770127,0,1,-6.2357426,-4.9599457
Coarse loamy,Brown Earth: Well drained mineral soils,-2.127067502307769,-0.058008356769547326,3,3,2.0690591455382217,2.127067502307769,0,0,1.861305,-1.1737604
